0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
9.0,0.0,8.0,4.0,0.0,5.0,1.0,16.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,8.0,0.0,8.0
82.0,23.0,18.0,3.0,73.0,11.0,6.0,26.0,0.0,0.0,17.0,5.0,25.0,5.0,4.0,2.0,12.0,31.0,15.0,13.0,20.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
14.0,15.0,21.0,0.0,27.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,4.0,4.0,7.0,5.0,5.0,0.0,0.0,4.0,19.0
3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0
68.0,77.0,9.0,14.0,48.0,7.0,30.0,82.0,0.0,14.0,10.0,15.0,18.0,18.0,26.0,4.0,33.0,29.0,5.0,3.0,26.0
199.0,57.0,71.0,19.0,154.0,54.0,28.0,140.0,5.0,0.0,27.0,23.0,98.0,6.0,55.0,34.0,78.0,115.0,31.0,21.0,68.0
9.0,19.0,11.0,0.0,9.0,2.0,3.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,3.0,5.0,0.0,7.0,19.0
59.0,44.0,72.0,15.0,46.0,6.0,24.0,31.0,0.0,7.0,9.0,5.0,16.0,0.0,23.0,8.0,12.0,9.0,12.0,21.0,25.0
228.0,145.0,82.0,73.0,224.0,32.0,97.0,229.0,7.0,48.0,30.0,53.0,100.0,41.0,175.0,32.0,121.0,124.0,28.0,32.0,80.0
0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0
1129.0,867.0,459.0,286.0,1253.0,193.0,405.0,1281.0,27.0,104.0,183.0,302.0,587.0,178.0,504.0,299.0,452.0,760.0,127.0,126.0,537.0
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,6.0
104.0,48.0,71.0,18.0,151.0,22.0,33.0,68.0,2.0,0.0,21.0,7.0,87.0,11.0,48.0,27.0,44.0,114.0,10.0,10.0,63.0
28.0,5.0,8.0,7.0,12.0,5.0,0.0,15.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,7.0,4.0,0.0,0.0,0.0,14.0
8.0,2.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0
4.0,0.0,6.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280.0,195.0,139.0,125.0,275.0,40.0,82.0,210.0,7.0,13.0,13.0,40.0,124.0,31.0,118.0,36.0,93.0,153.0,24.0,32.0,157.0
12.0,0.0,0.0,0.0,13.0,10.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
15.0,9.0,10.0,12.0,17.0,2.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,2.0,4.0,0.0,20.0
21.0,3.0,5.0,5.0,19.0,11.0,0.0,8.0,0.0,0.0,8.0,0.0,7.0,0.0,5.0,0.0,0.0,8.0,2.0,0.0,5.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,0.0,0.0
23.0,11.0,9.0,8.0,40.0,6.0,9.0,4.0,0.0,3.0,5.0,0.0,2.0,0.0,7.0,2.0,4.0,3.0,0.0,3.0,10.0
8.0,0.0,6.0,0.0,3.0,0.0,3.0,8.0,0.0,0.0,4.0,0.0,1.0,3.0,0.0,9.0,0.0,8.0,0.0,5.0,2.0
17.0,7.0,4.0,18.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,9.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
130.0,51.0,17.0,16.0,90.0,25.0,19.0,46.0,4.0,14.0,24.0,12.0,30.0,2.0,18.0,5.0,37.0,61.0,15.0,18.0,36.0
91.0,42.0,31.0,14.0,83.0,24.0,22.0,78.0,6.0,2.0,7.0,10.0,62.0,9.0,33.0,30.0,40.0,69.0,4.0,10.0,46.0
43.0,20.0,8.0,0.0,31.0,3.0,9.0,11.0,0.0,3.0,33.0,6.0,4.0,0.0,2.0,0.0,6.0,9.0,3.0,6.0,5.0
23.0,12.0,6.0,15.0,20.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,14.0,0.0,11.0,0.0,15.0,7.0,2.0,0.0,27.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,11.0,0.0,8.0,14.0,8.0,4.0,3.0,0.0,9.0,15.0,0.0,3.0,4.0,3.0,1.0,0.0,5.0,2.0,2.0,1.0
66.0,5.0,10.0,10.0,99.0,26.0,5.0,6.0,0.0,0.0,10.0,0.0,2.0,2.0,9.0,3.0,14.0,20.0,2.0,13.0,4.0
0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15.0,2.0,0.0,0.0,24.0,1.0,3.0,16.0,0.0,0.0,6.0,0.0,3.0,0.0,6.0,0.0,13.0,7.0,0.0,1.0,9.0
0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
82.0,12.0,18.0,12.0,63.0,12.0,9.0,39.0,2.0,1.0,17.0,5.0,21.0,10.0,10.0,4.0,32.0,28.0,13.0,18.0,24.0
59.0,100.0,47.0,37.0,63.0,3.0,17.0,42.0,5.0,13.0,8.0,7.0,17.0,13.0,22.0,28.0,13.0,36.0,6.0,9.0,42.0
59.0,10.0,16.0,0.0,32.0,13.0,0.0,15.0,0.0,0.0,4.0,4.0,11.0,14.0,8.0,0.0,13.0,24.0,4.0,1.0,27.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24.0,19.0,15.0,12.0,14.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,10.0,6.0,3.0,11.0,4.0,2.0,3.0,7.0,28.0
48.0,37.0,15.0,16.0,17.0,0.0,26.0,48.0,0.0,7.0,5.0,13.0,0.0,30.0,8.0,2.0,45.0,18.0,2.0,0.0,31.0
304.0,377.0,137.0,104.0,194.0,26.0,55.0,271.0,0.0,54.0,39.0,87.0,152.0,70.0,88.0,33.0,106.0,152.0,29.0,31.0,194.0
334.0,422.0,211.0,152.0,309.0,47.0,104.0,281.0,8.0,75.0,91.0,109.0,151.0,115.0,107.0,74.0,158.0,173.0,10.0,57.0,229.0
97.0,199.0,115.0,49.0,104.0,21.0,65.0,116.0,0.0,30.0,40.0,43.0,43.0,60.0,70.0,15.0,73.0,60.0,17.0,12.0,92.0
86.0,77.0,40.0,33.0,75.0,12.0,12.0,55.0,0.0,13.0,5.0,6.0,24.0,12.0,39.0,15.0,22.0,40.0,6.0,0.0,62.0
320.0,287.0,188.0,138.0,303.0,38.0,96.0,366.0,0.0,58.0,31.0,54.0,96.0,51.0,154.0,51.0,106.0,134.0,14.0,19.0,138.0
468.0,408.0,212.0,165.0,427.0,66.0,146.0,379.0,0.0,37.0,78.0,102.0,199.0,100.0,198.0,126.0,213.0,236.0,33.0,50.0,224.0
581.0,547.0,254.0,189.0,384.0,59.0,171.0,477.0,7.0,61.0,71.0,124.0,281.0,126.0,253.0,144.0,206.0,354.0,37.0,47.0,327.0
209.0,222.0,56.0,71.0,150.0,27.0,58.0,134.0,5.0,31.0,21.0,74.0,74.0,59.0,64.0,8.0,66.0,93.0,11.0,20.0,148.0
116.0,117.0,40.0,65.0,27.0,7.0,17.0,57.0,0.0,21.0,5.0,23.0,40.0,44.0,13.0,16.0,25.0,43.0,4.0,18.0,68.0
64.0,62.0,33.0,24.0,33.0,7.0,13.0,14.0,0.0,5.0,12.0,17.0,21.0,18.0,19.0,0.0,17.0,12.0,0.0,0.0,41.0
686.0,734.0,297.0,225.0,497.0,118.0,219.0,650.0,5.0,75.0,74.0,152.0,352.0,159.0,237.0,132.0,278.0,382.0,48.0,54.0,391.0
225.0,214.0,104.0,82.0,162.0,31.0,65.0,180.0,3.0,23.0,22.0,48.0,64.0,72.0,52.0,22.0,96.0,80.0,5.0,18.0,153.0
399.0,400.0,206.0,146.0,364.0,61.0,120.0,388.0,8.0,56.0,51.0,108.0,160.0,114.0,165.0,96.0,165.0,253.0,29.0,63.0,226.0
150.0,149.0,97.0,47.0,100.0,14.0,48.0,119.0,3.0,35.0,23.0,44.0,70.0,46.0,43.0,14.0,72.0,99.0,6.0,9.0,92.0
828.0,779.0,342.0,254.0,761.0,98.0,321.0,850.0,18.0,123.0,98.0,219.0,473.0,189.0,341.0,192.0,385.0,540.0,49.0,81.0,424.0
545.0,530.0,221.0,204.0,371.0,70.0,187.0,517.0,13.0,11.0,54.0,153.0,272.0,171.0,218.0,132.0,175.0,328.0,51.0,43.0,319.0
306.0,338.0,155.0,114.0,274.0,31.0,101.0,259.0,0.0,77.0,76.0,58.0,130.0,64.0,99.0,65.0,129.0,148.0,2.0,31.0,185.0
209.0,161.0,88.0,59.0,165.0,20.0,54.0,122.0,4.0,53.0,38.0,26.0,84.0,29.0,76.0,20.0,50.0,84.0,9.0,18.0,78.0
244.0,195.0,111.0,74.0,222.0,22.0,48.0,157.0,0.0,70.0,53.0,37.0,124.0,40.0,71.0,19.0,62.0,109.0,19.0,17.0,98.0
40.0,28.0,23.0,7.0,47.0,0.0,1.0,16.0,0.0,3.0,21.0,3.0,8.0,7.0,17.0,5.0,23.0,12.0,4.0,4.0,14.0
85.0,80.0,42.0,69.0,62.0,12.0,26.0,50.0,0.0,7.0,32.0,16.0,20.0,32.0,12.0,18.0,33.0,49.0,0.0,13.0,59.0
850.0,737.0,442.0,267.0,872.0,145.0,229.0,752.0,23.0,101.0,201.0,191.0,422.0,122.0,340.0,197.0,311.0,513.0,82.0,75.0,426.0
527.0,528.0,232.0,205.0,456.0,75.0,221.0,474.0,8.0,107.0,66.0,111.0,264.0,172.0,238.0,99.0,229.0,287.0,28.0,63.0,231.0
151.0,110.0,65.0,28.0,34.0,36.0,54.0,159.0,0.0,10.0,0.0,43.0,39.0,29.0,68.0,29.0,82.0,83.0,7.0,26.0,123.0
313.0,247.0,151.0,121.0,173.0,37.0,46.0,197.0,5.0,11.0,40.0,85.0,82.0,68.0,59.0,30.0,96.0,94.0,27.0,41.0,188.0
604.0,546.0,275.0,179.0,565.0,66.0,189.0,476.0,17.0,49.0,91.0,153.0,308.0,94.0,221.0,100.0,218.0,294.0,35.0,81.0,337.0
773.0,661.0,377.0,189.0,673.0,115.0,244.0,795.0,16.0,50.0,134.0,141.0,554.0,158.0,309.0,243.0,312.0,631.0,74.0,102.0,431.0
13.0,0.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0
251.0,236.0,115.0,76.0,127.0,32.0,62.0,154.0,0.0,24.0,33.0,43.0,81.0,49.0,48.0,37.0,71.0,96.0,19.0,35.0,126.0
51.0,36.0,33.0,16.0,18.0,4.0,14.0,11.0,0.0,9.0,0.0,21.0,13.0,7.0,0.0,0.0,26.0,18.0,0.0,5.0,52.0
201.0,237.0,92.0,135.0,126.0,17.0,54.0,150.0,0.0,32.0,36.0,45.0,80.0,46.0,30.0,32.0,77.0,82.0,5.0,32.0,114.0
35.0,51.0,21.0,22.0,17.0,4.0,8.0,45.0,0.0,5.0,4.0,7.0,17.0,17.0,3.0,12.0,19.0,20.0,7.0,5.0,33.0
223.0,247.0,127.0,106.0,127.0,19.0,58.0,180.0,3.0,31.0,23.0,65.0,101.0,56.0,72.0,58.0,87.0,105.0,14.0,36.0,173.0
102.0,101.0,44.0,52.0,33.0,23.0,29.0,70.0,0.0,8.0,16.0,28.0,44.0,46.0,37.0,19.0,48.0,32.0,7.0,18.0,49.0
118.0,81.0,35.0,47.0,76.0,17.0,46.0,91.0,0.0,23.0,9.0,12.0,38.0,11.0,41.0,10.0,19.0,19.0,7.0,6.0,41.0
211.0,201.0,97.0,104.0,135.0,33.0,72.0,181.0,8.0,42.0,32.0,64.0,105.0,62.0,72.0,36.0,89.0,109.0,21.0,18.0,125.0
127.0,82.0,48.0,39.0,140.0,26.0,54.0,136.0,4.0,28.0,25.0,24.0,55.0,14.0,52.0,15.0,53.0,86.0,15.0,23.0,66.0
43.0,14.0,21.0,25.0,29.0,3.0,21.0,14.0,0.0,3.0,3.0,5.0,0.0,4.0,3.0,0.0,16.0,0.0,0.0,10.0,44.0
64.0,73.0,31.0,25.0,36.0,12.0,12.0,34.0,0.0,7.0,4.0,40.0,17.0,26.0,9.0,8.0,28.0,32.0,0.0,4.0,76.0
22.0,38.0,9.0,2.0,13.0,0.0,3.0,22.0,0.0,0.0,0.0,0.0,14.0,3.0,7.0,0.0,8.0,3.0,0.0,5.0,16.0
71.0,96.0,40.0,35.0,69.0,3.0,31.0,66.0,0.0,23.0,23.0,8.0,13.0,29.0,34.0,13.0,32.0,41.0,0.0,12.0,38.0
3.0,5.0,0.0,3.0,5.0,0.0,7.0,4.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157.0,149.0,61.0,54.0,142.0,33.0,64.0,181.0,4.0,8.0,17.0,50.0,72.0,41.0,76.0,14.0,94.0,120.0,27.0,16.0,122.0
52.0,24.0,9.0,16.0,32.0,10.0,11.0,56.0,3.0,5.0,15.0,20.0,10.0,12.0,9.0,0.0,33.0,17.0,7.0,9.0,39.0
176.0,162.0,56.0,73.0,64.0,19.0,51.0,97.0,0.0,0.0,19.0,58.0,61.0,69.0,55.0,26.0,37.0,70.0,9.0,23.0,102.0
83.0,82.0,25.0,52.0,29.0,24.0,31.0,71.0,4.0,21.0,9.0,4.0,40.0,17.0,25.0,20.0,43.0,40.0,9.0,13.0,39.0
65.0,54.0,19.0,7.0,22.0,4.0,18.0,31.0,4.0,0.0,4.0,3.0,16.0,28.0,5.0,4.0,20.0,18.0,3.0,7.0,36.0
138.0,153.0,86.0,60.0,65.0,9.0,24.0,107.0,0.0,7.0,17.0,41.0,47.0,35.0,48.0,12.0,44.0,37.0,0.0,1.0,110.0
73.0,80.0,35.0,29.0,42.0,9.0,35.0,44.0,0.0,15.0,0.0,33.0,23.0,23.0,27.0,7.0,32.0,30.0,5.0,21.0,57.0
91.0,103.0,36.0,53.0,41.0,19.0,23.0,97.0,0.0,22.0,4.0,13.0,22.0,39.0,40.0,4.0,42.0,28.0,16.0,10.0,69.0
58.0,68.0,34.0,25.0,38.0,10.0,21.0,58.0,0.0,13.0,9.0,12.0,17.0,15.0,9.0,16.0,33.0,22.0,0.0,0.0,30.0
111.0,94.0,74.0,34.0,72.0,16.0,38.0,78.0,0.0,5.0,9.0,13.0,29.0,74.0,21.0,11.0,29.0,24.0,15.0,13.0,95.0
206.0,160.0,41.0,69.0,41.0,21.0,48.0,91.0,0.0,4.0,13.0,54.0,80.0,56.0,67.0,18.0,49.0,71.0,18.0,37.0,94.0
238.0,227.0,79.0,83.0,119.0,28.0,33.0,141.0,5.0,27.0,32.0,69.0,66.0,60.0,73.0,25.0,84.0,71.0,22.0,30.0,175.0
105.0,105.0,37.0,27.0,38.0,14.0,56.0,129.0,3.0,8.0,2.0,28.0,55.0,57.0,36.0,28.0,71.0,75.0,24.0,12.0,59.0
416.0,346.0,162.0,138.0,378.0,62.0,135.0,317.0,4.0,45.0,88.0,63.0,198.0,33.0,118.0,67.0,129.0,188.0,44.0,31.0,172.0
194.0,205.0,84.0,48.0,154.0,42.0,59.0,217.0,4.0,21.0,22.0,66.0,62.0,42.0,45.0,25.0,89.0,119.0,11.0,10.0,105.0
230.0,167.0,95.0,84.0,165.0,29.0,32.0,189.0,0.0,48.0,57.0,55.0,67.0,40.0,63.0,33.0,86.0,98.0,13.0,36.0,135.0
34.0,16.0,8.0,12.0,6.0,7.0,5.0,25.0,0.0,5.0,0.0,3.0,3.0,3.0,3.0,0.0,4.0,0.0,0.0,5.0,3.0
12.0,9.0,10.0,4.0,17.0,0.0,4.0,19.0,0.0,0.0,0.0,1.0,0.0,8.0,13.0,3.0,3.0,5.0,0.0,0.0,12.0
11.0,4.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,4.0,0.0,4.0
31.0,33.0,22.0,16.0,9.0,0.0,6.0,17.0,0.0,0.0,0.0,5.0,7.0,13.0,4.0,7.0,3.0,15.0,10.0,7.0,12.0
22.0,0.0,0.0,5.0,3.0,0.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,8.0,6.0,8.0,0.0,3.0
4.0,0.0,4.0,3.0,9.0,3.0,5.0,8.0,0.0,8.0,0.0,5.0,4.0,0.0,0.0,4.0,8.0,4.0,4.0,4.0,3.0
13.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,8.0
30.0,24.0,8.0,14.0,22.0,3.0,8.0,17.0,0.0,4.0,0.0,7.0,10.0,3.0,5.0,0.0,5.0,22.0,0.0,3.0,8.0
19.0,13.0,10.0,11.0,4.0,4.0,5.0,27.0,0.0,0.0,0.0,11.0,3.0,9.0,6.0,4.0,10.0,12.0,9.0,4.0,12.0
135.0,155.0,63.0,36.0,65.0,21.0,23.0,119.0,0.0,8.0,17.0,32.0,49.0,31.0,35.0,20.0,63.0,50.0,11.0,11.0,87.0
4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,4.0,12.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,5.0,3.0,0.0,5.0,0.0,7.0
352.0,170.0,165.0,77.0,280.0,52.0,125.0,251.0,14.0,13.0,54.0,47.0,140.0,47.0,148.0,48.0,145.0,256.0,54.0,37.0,150.0
484.0,496.0,221.0,198.0,261.0,55.0,189.0,650.0,15.0,66.0,32.0,157.0,245.0,171.0,174.0,128.0,246.0,360.0,51.0,46.0,249.0
35.0,16.0,4.0,8.0,6.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,9.0,0.0,2.0,0.0,20.0
145.0,155.0,51.0,67.0,95.0,21.0,57.0,105.0,3.0,15.0,11.0,42.0,22.0,42.0,37.0,38.0,38.0,52.0,3.0,21.0,77.0
3.0,0.0,0.0,2.0,3.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
56.0,34.0,8.0,15.0,5.0,10.0,18.0,52.0,0.0,0.0,0.0,14.0,34.0,15.0,3.0,0.0,16.0,5.0,10.0,5.0,21.0
15.0,13.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,2.0,3.0
2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,12.0,7.0,7.0,10.0,0.0,9.0,23.0,0.0,4.0,2.0,4.0,10.0,15.0,7.0,0.0,28.0,8.0,4.0,2.0,20.0
0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.0,57.0,33.0,10.0,6.0,0.0,23.0,40.0,0.0,0.0,0.0,8.0,25.0,8.0,7.0,9.0,26.0,9.0,13.0,12.0,41.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
43.0,39.0,30.0,14.0,20.0,0.0,9.0,31.0,0.0,7.0,8.0,0.0,8.0,16.0,10.0,4.0,12.0,20.0,4.0,5.0,18.0
14.0,16.0,5.0,7.0,16.0,0.0,11.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,4.0,0.0,0.0,1.0,3.0
0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
115.0,64.0,6.0,19.0,91.0,20.0,32.0,76.0,3.0,50.0,47.0,19.0,37.0,3.0,23.0,27.0,82.0,39.0,4.0,4.0,75.0
5.0,12.0,6.0,10.0,10.0,2.0,6.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,5.0,0.0,0.0,14.0
47.0,29.0,18.0,21.0,15.0,3.0,12.0,18.0,0.0,0.0,4.0,0.0,0.0,0.0,14.0,2.0,7.0,9.0,0.0,3.0,31.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,6.0,4.0,2.0,20.0,3.0,0.0,15.0,0.0,0.0,3.0,0.0,5.0,0.0,2.0,0.0,13.0,13.0,3.0,6.0,10.0
104.0,73.0,11.0,12.0,71.0,4.0,26.0,61.0,0.0,0.0,14.0,22.0,30.0,6.0,37.0,24.0,19.0,26.0,8.0,5.0,46.0
7.0,0.0,3.0,0.0,3.0,0.0,6.0,6.0,0.0,4.0,0.0,0.0,5.0,0.0,3.0,0.0,6.0,6.0,0.0,0.0,3.0
0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,3.0
225.0,204.0,112.0,39.0,198.0,26.0,77.0,219.0,5.0,18.0,9.0,76.0,75.0,51.0,106.0,49.0,90.0,82.0,9.0,26.0,147.0
119.0,36.0,26.0,13.0,123.0,29.0,15.0,76.0,3.0,4.0,21.0,14.0,44.0,6.0,36.0,28.0,39.0,61.0,8.0,7.0,36.0
16.0,0.0,7.0,12.0,9.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,14.0,0.0,0.0,3.0,8.0
50.0,15.0,11.0,13.0,51.0,4.0,3.0,38.0,0.0,3.0,5.0,0.0,9.0,3.0,8.0,2.0,8.0,23.0,2.0,8.0,24.0
155.0,69.0,60.0,37.0,116.0,8.0,27.0,99.0,4.0,7.0,4.0,9.0,57.0,18.0,53.0,15.0,54.0,54.0,26.0,5.0,62.0
14.0,4.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,18.0,0.0,0.0,5.0,0.0,0.0,1.0
9.0,5.0,9.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.0,23.0,12.0,17.0,50.0,4.0,11.0,34.0,0.0,4.0,0.0,1.0,17.0,5.0,28.0,12.0,26.0,14.0,6.0,3.0,22.0
48.0,10.0,11.0,5.0,28.0,13.0,4.0,43.0,0.0,8.0,2.0,2.0,9.0,2.0,19.0,3.0,15.0,29.0,2.0,3.0,13.0
54.0,11.0,8.0,9.0,79.0,13.0,0.0,29.0,1.0,11.0,39.0,7.0,9.0,3.0,11.0,1.0,11.0,18.0,2.0,6.0,15.0
34.0,21.0,7.0,12.0,17.0,7.0,12.0,43.0,0.0,0.0,0.0,6.0,11.0,10.0,18.0,0.0,21.0,11.0,6.0,0.0,5.0
104.0,64.0,24.0,32.0,57.0,28.0,21.0,76.0,0.0,15.0,3.0,10.0,50.0,12.0,38.0,18.0,26.0,44.0,15.0,11.0,43.0
35.0,26.0,3.0,16.0,10.0,10.0,10.0,61.0,5.0,0.0,2.0,12.0,11.0,8.0,21.0,9.0,31.0,25.0,9.0,3.0,16.0
180.0,84.0,39.0,33.0,121.0,30.0,16.0,103.0,0.0,6.0,23.0,15.0,47.0,11.0,49.0,27.0,31.0,53.0,13.0,12.0,34.0
133.0,83.0,25.0,26.0,86.0,24.0,21.0,74.0,5.0,16.0,6.0,10.0,49.0,6.0,42.0,13.0,35.0,66.0,9.0,13.0,49.0
68.0,19.0,17.0,15.0,28.0,9.0,8.0,52.0,0.0,5.0,0.0,10.0,29.0,7.0,20.0,6.0,12.0,39.0,2.0,4.0,18.0
162.0,100.0,51.0,45.0,134.0,19.0,51.0,114.0,4.0,40.0,41.0,23.0,26.0,17.0,20.0,33.0,62.0,95.0,12.0,5.0,61.0
154.0,80.0,36.0,36.0,115.0,22.0,43.0,98.0,3.0,14.0,56.0,16.0,45.0,14.0,27.0,23.0,31.0,42.0,14.0,10.0,41.0
58.0,57.0,26.0,16.0,56.0,7.0,20.0,42.0,1.0,20.0,10.0,0.0,28.0,0.0,5.0,0.0,36.0,28.0,0.0,5.0,48.0
98.0,27.0,18.0,20.0,156.0,15.0,35.0,47.0,4.0,19.0,83.0,11.0,17.0,15.0,43.0,9.0,36.0,59.0,5.0,15.0,51.0
90.0,44.0,20.0,17.0,48.0,12.0,15.0,39.0,4.0,15.0,10.0,8.0,30.0,10.0,12.0,4.0,28.0,24.0,17.0,9.0,46.0
129.0,74.0,29.0,31.0,124.0,17.0,42.0,86.0,0.0,29.0,44.0,23.0,39.0,24.0,61.0,37.0,39.0,74.0,13.0,11.0,64.0
56.0,38.0,17.0,17.0,46.0,7.0,10.0,20.0,0.0,18.0,14.0,0.0,18.0,0.0,17.0,9.0,22.0,31.0,11.0,16.0,33.0
285.0,209.0,81.0,62.0,168.0,36.0,109.0,260.0,10.0,17.0,36.0,32.0,132.0,54.0,81.0,56.0,138.0,197.0,26.0,24.0,116.0
